;Unnamed: 0;CustomerID;Gender;Married;Age;Graduated;Profession;WorkExperience;SpendingScore;FamilySize;Category;cluster;Age_Arrival;Age_Arrival_Text
5620;5620;459605;Female;No;19;No;Healthcare;8.0;Low;2.0;Category 3;1;15-19;Youth or Young Adult
5621;5621;464220;Male;Yes;65;Yes;Executive;1.0;High;2.0;Category 6;3;65-69;Old
5622;5622;463450;Male;No;26;Yes;Healthcare;1.0;Low;3.0;Category 6;2;25-29;Young Adult
5623;5623;467481;Male;Yes;50;Yes;Artist;0.0;Average;2.0;Category 6;3;50-54;Middle Aged
5624;5624;465958;Female;No;36;Yes;Artist;5.0;Low;2.0;Category 6;2;35-39;Middle Aged
5625;5625;461384;Male;Yes;71;Yes;Lawyer;2.0;High;2.0;Category 6;3;70-74;Old
5626;5626;464478;Female;Yes;75;No;Lawyer;0.0;High;2.0;Category 6;3;75-79;Old
5627;5627;465549;Female;No;52;Yes;Healthcare;0.0;Low;1.0;Category 3;2;50-54;Middle Aged
5628;5628;459267;Female;No;31;No;Healthcare;4.0;Low;3.0;Category 6;1;30-34;Young Adult or Middle Aged
5629;5629;467293;Male;Yes;80;Yes;Lawyer;1.0;Low;1.0;Category 6;3;80+;Old
5630;5630;461875;Male;No;33;No;Doctor;0.0;Low;3.0;Category 6;1;30-34;Young Adult or Middle Aged
5631;5631;463971;Female;Yes;57;Yes;Artist;0.0;Average;4.0;Category 6;3;55-59;Middle Aged
5632;5632;461789;Male;Yes;67;Yes;Executive;1.0;High;2.0;Category 6;3;65-69;Old
5633;5633;461909;Female;No;30;No;Marketing;0.0;Low;4.0;Category 6;1;30-34;Young Adult or Middle Aged
5634;5634;459556;Male;Yes;82;Yes;Lawyer;1.0;Low;2.0;Category 6;3;80+;Old
5635;5635;465244;Male;No;23;No;Healthcare;1.0;Low;4.0;Category 4;1;20-24;Young Adult
5636;5636;466937;Male;Yes;62;No;Entertainment;1.0;Average;2.0;Category 6;3;60-64;Old
5637;5637;459296;Male;Yes;70;Yes;Artist;1.0;Average;2.0;Category 6;3;70-74;Old
5638;5638;459352;Male;Yes;38;Yes;Doctor;4.0;Average;4.0;Category 3;3;35-39;Middle Aged
5639;5639;461225;Female;No;32;No;Marketing;11.0;Low;6.0;Category 6;1;30-34;Young Adult or Middle Aged
5640;5640;460097;Male;Yes;43;Yes;Artist;0.0;Low;2.0;Category 3;3;40-44;Middle Aged
5641;5641;464235;Female;Yes;59;No;Engineer;1.0;Average;4.0;Category 6;3;55-59;Middle Aged
5642;5642;463212;Male;No;28;Yes;Healthcare;0.0;Low;5.0;Category 6;2;25-29;Young Adult
5643;5643;460925;Male;Yes;42;Yes;Artist;1.0;Average;3.0;Category 6;3;40-44;Middle Aged
5644;5644;461189;Male;Yes;87;No;Lawyer;1.0;Low;1.0;Category 3;3;80+;Old
5645;5645;460803;Female;No;26;No;Marketing;0.0;Low;4.0;Category 4;1;25-29;Young Adult
5646;5646;464881;Male;Yes;59;Yes;Entertainment;0.0;Low;2.0;Category 4;3;55-59;Middle Aged
5647;5647;464694;Female;No;30;No;Engineer;1.0;Low;3.0;Category 4;1;30-34;Young Adult or Middle Aged
5648;5648;467161;Female;Yes;30;Yes;Homemaker;9.0;Low;2.0;Category 6;3;30-34;Young Adult or Middle Aged
5649;5649;466640;Female;No;19;No;Marketing;1.0;Low;4.0;Category 6;1;15-19;Youth or Young Adult
5650;5650;464054;Male;Yes;31;Yes;Artist;8.0;Average;2.0;Category 6;3;30-34;Young Adult or Middle Aged
5651;5651;459154;Male;Yes;88;Yes;Lawyer;0.0;High;2.0;Category 6;3;80+;Old
5652;5652;465734;Male;Yes;40;Yes;Artist;0.0;Low;3.0;Category 1;3;40-44;Middle Aged
5653;5653;466612;Female;No;21;No;Healthcare;8.0;Low;2.0;Category 6;1;20-24;Young Adult
5654;5654;463282;Male;No;38;Yes;Artist;1.0;Low;1.0;Category 3;2;35-39;Middle Aged
5655;5655;460681;Female;No;36;Yes;Homemaker;6.0;Low;1.0;Category 3;2;35-39;Middle Aged
5656;5656;466944;Male;Yes;47;No;Entertainment;1.0;Low;1.0;Category 6;3;45-49;Middle Aged
5657;5657;465376;Female;No;30;Yes;Entertainment;1.0;Low;4.0;Category 4;2;30-34;Young Adult or Middle Aged
5658;5658;465273;Female;No;35;Yes;Healthcare;9.0;Low;2.0;Category 2;2;35-39;Middle Aged
5659;5659;465162;Male;Yes;58;Yes;Artist;1.0;Average;3.0;Category 6;3;55-59;Middle Aged
5660;5660;459784;Female;Yes;52;Yes;Engineer;0.0;High;5.0;Category 6;3;50-54;Middle Aged
5661;5661;461057;Male;Yes;46;Yes;Artist;0.0;High;4.0;Category 3;3;45-49;Middle Aged
5662;5662;459522;Male;Yes;47;Yes;Entertainment;1.0;Average;4.0;Category 6;3;45-49;Middle Aged
5663;5663;464910;Female;Yes;45;Yes;Artist;0.0;Average;5.0;Category 4;3;45-49;Middle Aged
5664;5664;462238;Male;Yes;60;No;Entertainment;1.0;Low;2.0;Category 3;3;60-64;Old
5665;5665;461826;Male;Yes;35;Yes;Artist;12.0;Average;2.0;Category 6;3;35-39;Middle Aged
5666;5666;461301;Male;Yes;71;Yes;Lawyer;0.0;Average;2.0;Category 6;3;70-74;Old
5667;5667;462995;Male;Yes;36;Yes;Artist;0.0;Average;5.0;Category 6;3;35-39;Middle Aged
5668;5668;464331;Female;No;53;Yes;Engineer;0.0;Low;1.0;Category 6;2;50-54;Middle Aged
5669;5669;464487;Male;No;53;No;Engineer;1.0;Low;3.0;Category 4;1;50-54;Middle Aged
5670;5670;465647;Male;No;31;Yes;Artist;9.0;Low;1.0;Category 6;2;30-34;Young Adult or Middle Aged
5671;5671;463730;Male;No;20;No;Artist;2.0;Low;2.0;Category 6;1;20-24;Young Adult
5672;5672;467132;Female;Yes;66;Yes;Engineer;0.0;Low;2.0;Category 6;3;65-69;Old
5673;5673;467120;Male;Yes;37;Yes;Artist;8.0;Low;2.0;Category 6;3;35-39;Middle Aged
5674;5674;467802;Female;Yes;47;Yes;Artist;0.0;High;5.0;Category 6;3;45-49;Middle Aged
5675;5675;464985;Female;Yes;66;Yes;Lawyer;1.0;High;3.0;Category 6;3;65-69;Old
5676;5676;460224;Female;No;25;No;Healthcare;1.0;Low;3.0;Category 6;1;25-29;Young Adult
5677;5677;460303;Female;No;43;Yes;Artist;2.0;Low;1.0;Category 6;2;40-44;Middle Aged
5678;5678;465923;Female;No;30;Yes;Engineer;9.0;Low;5.0;Category 6;2;30-34;Young Adult or Middle Aged
5679;5679;461948;Female;Yes;45;Yes;Artist;1.0;Average;4.0;Category 6;3;45-49;Middle Aged
5680;5680;461194;Female;No;33;No;Doctor;1.0;Low;8.0;Category 4;1;30-34;Young Adult or Middle Aged
5681;5681;460590;Male;Yes;37;Yes;Artist;0.0;Average;3.0;Category 3;3;35-39;Middle Aged
5682;5682;463291;Male;Yes;35;Yes;Engineer;5.0;Average;4.0;Category 6;3;35-39;Middle Aged
5683;5683;466530;Male;No;21;No;Healthcare;1.0;Low;4.0;Category 6;1;20-24;Young Adult
5684;5684;461321;Male;Yes;50;Yes;Artist;13.0;Low;1.0;Category 6;3;50-54;Middle Aged
5685;5685;466623;Male;Yes;56;Yes;Entertainment;4.0;Average;4.0;Category 3;3;55-59;Middle Aged
5686;5686;466062;Male;Yes;56;Yes;Artist;4.0;Low;3.0;Category 3;3;55-59;Middle Aged
5687;5687;465252;Female;No;20;No;Healthcare;8.0;Low;3.0;Category 3;1;20-24;Young Adult
5688;5688;461031;Male;Yes;59;No;Executive;1.0;High;2.0;Category 6;3;55-59;Middle Aged
5689;5689;467230;Male;No;21;No;Healthcare;0.0;Low;4.0;Category 6;1;20-24;Young Adult
5690;5690;465374;Male;Yes;37;Yes;Entertainment;1.0;Average;3.0;Category 4;3;35-39;Middle Aged
5691;5691;464159;Female;Yes;68;Yes;Artist;1.0;Low;1.0;Category 4;3;65-69;Old
5692;5692;463064;Male;Yes;33;No;Executive;9.0;High;2.0;Category 6;3;30-34;Young Adult or Middle Aged
5693;5693;462927;Female;No;26;No;Homemaker;9.0;Low;2.0;Category 6;1;25-29;Young Adult
5694;5694;459428;Female;No;43;No;Marketing;0.0;Low;2.0;Category 4;1;40-44;Middle Aged
5695;5695;463270;Male;Yes;52;No;Executive;1.0;Low;5.0;Category 6;3;50-54;Middle Aged
5696;5696;459921;Male;No;37;Yes;Artist;8.0;Low;1.0;Category 3;2;35-39;Middle Aged
5697;5697;462564;Male;No;55;Yes;Executive;1.0;Low;5.0;Category 6;2;55-59;Middle Aged
5698;5698;462434;Male;Yes;57;Yes;Artist;0.0;Average;4.0;Category 6;3;55-59;Middle Aged
5699;5699;463625;Male;Yes;35;No;Artist;1.0;Average;3.0;Category 4;3;35-39;Middle Aged
5700;5700;465871;Male;No;33;No;Entertainment;8.0;Low;1.0;Category 6;1;30-34;Young Adult or Middle Aged
5701;5701;461131;Male;Yes;68;Yes;Artist;0.0;High;2.0;Category 6;3;65-69;Old
5702;5702;463151;Male;Yes;60;Yes;Artist;1.0;Low;1.0;Category 3;3;60-64;Old
5703;5703;459794;Male;Yes;52;Yes;Artist;0.0;Low;2.0;Category 6;3;50-54;Middle Aged
5704;5704;462770;Male;No;18;No;Healthcare;1.0;Low;3.0;Category 6;1;15-19;Youth or Young Adult
5705;5705;467590;Male;No;25;Yes;Artist;1.0;Low;1.0;Category 6;2;25-29;Young Adult
5706;5706;465004;Male;No;35;Yes;Entertainment;0.0;Low;3.0;Category 7;2;35-39;Middle Aged
5707;5707;464851;Male;No;18;No;Doctor;0.0;Low;6.0;Category 4;1;15-19;Youth or Young Adult
5708;5708;467383;Female;Yes;77;Yes;Lawyer;0.0;High;2.0;Category 6;3;75-79;Old
5709;5709;466277;Male;No;18;No;Healthcare;0.0;Low;5.0;Category 3;1;15-19;Youth or Young Adult
5710;5710;462115;Male;No;18;No;Healthcare;0.0;Low;3.0;Category 6;1;15-19;Youth or Young Adult
5711;5711;463958;Female;No;25;No;Healthcare;0.0;Low;5.0;Category 2;1;25-29;Young Adult
5712;5712;460023;Male;Yes;49;Yes;Entertainment;0.0;Low;1.0;Category 6;3;45-49;Middle Aged
5713;5713;460085;Female;No;37;Yes;Marketing;0.0;Low;1.0;Category 4;2;35-39;Middle Aged
5714;5714;463930;Male;Yes;49;Yes;Artist;1.0;Average;2.0;Category 6;3;45-49;Middle Aged
5715;5715;463458;Male;Yes;26;Yes;Entertainment;1.0;Average;2.0;Category 6;3;25-29;Young Adult
5716;5716;467147;Male;No;45;Yes;Entertainment;0.0;Low;1.0;Category 6;2;45-49;Middle Aged
5717;5717;461930;Female;No;42;Yes;Artist;0.0;Low;1.0;Category 4;2;40-44;Middle Aged
5718;5718;464398;Male;Yes;48;No;Marketing;0.0;Low;5.0;Category 6;3;45-49;Middle Aged
5719;5719;461133;Male;No;23;No;Healthcare;1.0;Low;4.0;Category 6;1;20-24;Young Adult
5720;5720;466382;Female;Yes;52;Yes;Engineer;4.0;High;2.0;Category 4;3;50-54;Middle Aged
5721;5721;466914;Male;Yes;81;Yes;Entertainment;1.0;Low;1.0;Category 6;3;80+;Old
5722;5722;459986;Male;Yes;60;Yes;Artist;0.0;Low;1.0;Category 6;3;60-64;Old
5723;5723;465102;Male;Yes;57;Yes;Lawyer;1.0;High;2.0;Category 6;3;55-59;Middle Aged
5724;5724;459209;Female;No;21;No;Entertainment;1.0;Low;4.0;Category 6;1;20-24;Young Adult
5725;5725;464174;Female;No;43;Yes;Engineer;0.0;Low;4.0;Category 6;2;40-44;Middle Aged
5726;5726;461516;Male;Yes;32;Yes;Entertainment;0.0;Average;3.0;Category 6;3;30-34;Young Adult or Middle Aged
5727;5727;463252;Male;Yes;50;Yes;Artist;0.0;Average;2.0;Category 6;3;50-54;Middle Aged
5728;5728;462795;Male;No;25;No;Entertainment;13.0;Low;3.0;Category 6;1;25-29;Young Adult
5729;5729;461927;Male;No;25;No;Healthcare;1.0;Low;4.0;Category 2;1;25-29;Young Adult
5730;5730;467337;Male;Yes;56;Yes;Artist;1.0;Average;4.0;Category 6;3;55-59;Middle Aged
5731;5731;465645;Female;No;36;Yes;Artist;9.0;Low;2.0;Category 6;2;35-39;Middle Aged
5732;5732;465844;Female;No;46;Yes;Engineer;0.0;Low;1.0;Category 6;2;45-49;Middle Aged
5733;5733;460425;Female;No;27;No;Doctor;1.0;Low;3.0;Category 7;1;25-29;Young Adult
5734;5734;461181;Male;No;21;No;Healthcare;1.0;Low;4.0;Category 3;1;20-24;Young Adult
5735;5735;460305;Female;Yes;49;Yes;Entertainment;1.0;High;1.0;Category 6;3;45-49;Middle Aged
5736;5736;461290;Male;No;22;No;Healthcare;1.0;Low;2.0;Category 6;1;20-24;Young Adult
5737;5737;460256;Male;No;53;Yes;Artist;2.0;Low;2.0;Category 2;2;50-54;Middle Aged
5738;5738;466825;Female;Yes;41;Yes;Artist;1.0;Low;2.0;Category 6;3;40-44;Middle Aged
5739;5739;464051;Male;Yes;53;Yes;Doctor;0.0;Average;2.0;Category 6;3;50-54;Middle Aged
5740;5740;464643;Female;Yes;79;No;Engineer;0.0;High;2.0;Category 4;3;75-79;Old
5741;5741;467239;Female;No;33;No;Engineer;1.0;Low;3.0;Category 6;1;30-34;Young Adult or Middle Aged
5742;5742;461113;Female;No;23;No;Healthcare;1.0;Low;4.0;Category 3;1;20-24;Young Adult
5743;5743;466980;Male;Yes;72;Yes;Lawyer;1.0;High;2.0;Category 6;3;70-74;Old
5744;5744;463663;Female;No;37;Yes;Artist;0.0;Low;2.0;Category 6;2;35-39;Middle Aged
5745;5745;466077;Male;Yes;35;Yes;Doctor;9.0;High;3.0;Category 6;3;35-39;Middle Aged
5746;5746;462641;Female;Yes;42;No;Artist;1.0;Average;2.0;Category 4;3;40-44;Middle Aged
5747;5747;460520;Female;No;28;Yes;Doctor;1.0;Low;3.0;Category 3;2;25-29;Young Adult
5748;5748;466429;Male;Yes;36;No;Healthcare;1.0;Low;2.0;Category 3;3;35-39;Middle Aged
5749;5749;460161;Male;No;38;Yes;Artist;0.0;Low;1.0;Category 3;2;35-39;Middle Aged
5750;5750;461579;Female;Yes;43;Yes;Artist;4.0;High;3.0;Category 6;3;40-44;Middle Aged
5751;5751;467155;Male;Yes;47;No;Executive;0.0;High;4.0;Category 6;3;45-49;Middle Aged
5752;5752;460746;Male;No;22;No;Marketing;1.0;Low;3.0;Category 6;1;20-24;Young Adult
5753;5753;464901;Male;Yes;82;No;Executive;1.0;High;4.0;Category 4;3;80+;Old
5754;5754;462685;Female;No;32;No;Healthcare;1.0;Low;3.0;Category 4;1;30-34;Young Adult or Middle Aged
5755;5755;464238;Male;Yes;87;Yes;Lawyer;0.0;High;2.0;Category 6;3;80+;Old
5756;5756;466135;Male;Yes;47;Yes;Artist;1.0;Low;2.0;Category 3;3;45-49;Middle Aged
5757;5757;465196;Female;No;33;Yes;Artist;3.0;Low;2.0;Category 4;2;30-34;Young Adult or Middle Aged
5758;5758;463110;Male;Yes;68;No;Executive;1.0;High;2.0;Category 6;3;65-69;Old
5759;5759;461549;Female;Yes;68;Yes;Artist;1.0;Average;2.0;Category 6;3;65-69;Old
5760;5760;463820;Male;Yes;45;Yes;Executive;8.0;High;4.0;Category 6;3;45-49;Middle Aged
5761;5761;462819;Male;Yes;49;Yes;Artist;0.0;Average;3.0;Category 6;3;45-49;Middle Aged
5762;5762;462456;Male;No;18;No;Healthcare;0.0;Low;8.0;Category 6;1;15-19;Youth or Young Adult
5763;5763;467909;Female;No;45;Yes;Doctor;0.0;Low;1.0;Category 6;2;45-49;Middle Aged
5764;5764;463391;Male;Yes;62;Yes;Doctor;5.0;Low;1.0;Category 3;3;60-64;Old
5765;5765;467211;Female;Yes;75;Yes;Lawyer;0.0;Low;1.0;Category 6;3;75-79;Old
5766;5766;462256;Female;Yes;59;Yes;Homemaker;0.0;Average;4.0;Category 6;3;55-59;Middle Aged
5767;5767;459491;Female;Yes;39;Yes;Artist;1.0;Average;4.0;Category 6;3;35-39;Middle Aged
5768;5768;464664;Male;Yes;39;No;Entertainment;1.0;Average;5.0;Category 4;3;35-39;Middle Aged
5769;5769;459925;Male;Yes;68;No;Executive;1.0;High;2.0;Category 4;3;65-69;Old
5770;5770;459412;Male;Yes;62;Yes;Artist;0.0;Average;3.0;Category 6;3;60-64;Old
5771;5771;463224;Male;Yes;50;Yes;Executive;0.0;High;4.0;Category 6;3;50-54;Middle Aged
5772;5772;459066;Male;Yes;47;Yes;Executive;8.0;High;4.0;Category 6;3;45-49;Middle Aged
5773;5773;463387;Male;No;20;No;Marketing;3.0;Low;2.0;Category 3;1;20-24;Young Adult
5774;5774;463714;Male;Yes;57;No;Artist;1.0;Average;2.0;Category 4;3;55-59;Middle Aged
5775;5775;462052;Male;Yes;51;Yes;Artist;1.0;Low;2.0;Category 6;3;50-54;Middle Aged
5776;5776;463304;Female;No;41;Yes;Doctor;0.0;Low;1.0;Category 4;2;40-44;Middle Aged
5777;5777;463521;Male;Yes;45;Yes;Executive;1.0;High;4.0;Category 6;3;45-49;Middle Aged
5778;5778;464703;Male;Yes;40;No;Doctor;1.0;Average;5.0;Category 4;3;40-44;Middle Aged
5779;5779;463542;Female;Yes;27;No;Artist;6.0;High;5.0;Category 2;3;25-29;Young Adult
5780;5780;463425;Male;Yes;43;No;Entertainment;3.0;Low;2.0;Category 6;3;40-44;Middle Aged
5781;5781;465353;Male;Yes;73;Yes;Artist;1.0;Average;2.0;Category 6;3;70-74;Old
5782;5782;459696;Male;Yes;43;Yes;Engineer;0.0;Average;2.0;Category 6;3;40-44;Middle Aged
5783;5783;462147;Female;Yes;82;Yes;Lawyer;1.0;Low;1.0;Category 6;3;80+;Old
5784;5784;460815;Male;Yes;55;Yes;Artist;0.0;High;2.0;Category 3;3;55-59;Middle Aged
5785;5785;463413;Male;Yes;41;No;Doctor;1.0;Average;2.0;Category 4;3;40-44;Middle Aged
5786;5786;460481;Male;No;25;Yes;Entertainment;1.0;Low;2.0;Category 3;2;25-29;Young Adult
5787;5787;463336;Female;Yes;62;No;Engineer;4.0;Low;1.0;Category 4;3;60-64;Old
5788;5788;462485;Female;Yes;37;No;Engineer;0.0;Low;2.0;Category 6;3;35-39;Middle Aged
5789;5789;465676;Female;Yes;51;Yes;Entertainment;1.0;Average;2.0;Category 4;3;50-54;Middle Aged
5790;5790;459357;Male;Yes;69;No;Lawyer;0.0;Low;1.0;Category 6;3;65-69;Old
5791;5791;464428;Female;Yes;89;Yes;Entertainment;6.0;Average;4.0;Category 2;3;80+;Old
5792;5792;465341;Male;No;29;Yes;Healthcare;1.0;Low;6.0;Category 2;2;25-29;Young Adult
5793;5793;463295;Male;No;28;No;Entertainment;0.0;Low;3.0;Category 6;1;25-29;Young Adult
5794;5794;467750;Male;Yes;40;Yes;Artist;1.0;Average;3.0;Category 6;3;40-44;Middle Aged
5795;5795;461877;Female;No;38;Yes;Artist;7.0;Low;2.0;Category 6;2;35-39;Middle Aged
5796;5796;467793;Male;No;18;No;Healthcare;3.0;Low;4.0;Category 6;1;15-19;Youth or Young Adult
5797;5797;466816;Male;Yes;81;Yes;Lawyer;1.0;High;2.0;Category 6;3;80+;Old
5798;5798;462271;Male;Yes;45;Yes;Executive;2.0;Average;4.0;Category 2;3;45-49;Middle Aged
5799;5799;463677;Male;Yes;42;No;Executive;1.0;High;5.0;Category 6;3;40-44;Middle Aged
5800;5800;461400;Male;No;36;No;Marketing;0.0;Low;1.0;Category 6;1;35-39;Middle Aged
5801;5801;466140;Male;Yes;30;Yes;Entertainment;0.0;Low;2.0;Category 6;3;30-34;Young Adult or Middle Aged
5802;5802;463435;Female;No;33;Yes;Healthcare;0.0;Low;3.0;Category 6;2;30-34;Young Adult or Middle Aged
5803;5803;463858;Male;Yes;37;No;Artist;0.0;Average;2.0;Category 6;3;35-39;Middle Aged
5804;5804;459777;Male;Yes;35;No;Artist;9.0;Low;3.0;Category 7;3;35-39;Middle Aged
5805;5805;463545;Female;No;31;Yes;Doctor;0.0;Low;2.0;Category 4;2;30-34;Young Adult or Middle Aged
5806;5806;462188;Female;Yes;53;No;Engineer;0.0;Average;4.0;Category 4;3;50-54;Middle Aged
5807;5807;465966;Male;No;36;Yes;Doctor;9.0;Low;1.0;Category 6;2;35-39;Middle Aged
5808;5808;464869;Male;Yes;37;Yes;Entertainment;0.0;Low;2.0;Category 4;3;35-39;Middle Aged
5809;5809;459564;Male;Yes;80;Yes;Lawyer;2.0;Low;1.0;Category 6;3;80+;Old
5810;5810;459099;Male;Yes;30;Yes;Doctor;8.0;Average;2.0;Category 6;3;30-34;Young Adult or Middle Aged
5811;5811;459559;Female;Yes;39;No;Engineer;1.0;Average;3.0;Category 6;3;35-39;Middle Aged
5812;5812;461054;Female;No;18;No;Marketing;1.0;Low;2.0;Category 3;1;15-19;Youth or Young Adult
5813;5813;465994;Male;No;32;No;Doctor;3.0;Low;3.0;Category 7;1;30-34;Young Adult or Middle Aged
5814;5814;461243;Male;Yes;49;Yes;Marketing;0.0;Low;5.0;Category 6;3;45-49;Middle Aged
5815;5815;464163;Male;Yes;67;Yes;Executive;0.0;High;4.0;Category 6;3;65-69;Old
5816;5816;459781;Male;No;47;No;Entertainment;1.0;Low;1.0;Category 6;1;45-49;Middle Aged
5817;5817;462021;Male;Yes;35;No;Engineer;1.0;Low;6.0;Category 6;3;35-39;Middle Aged
5818;5818;464004;Female;Yes;26;No;Marketing;0.0;Low;5.0;Category 4;3;25-29;Young Adult
5819;5819;459918;Female;No;43;Yes;Artist;1.0;Low;1.0;Category 3;2;40-44;Middle Aged
5820;5820;463783;Female;No;30;No;Healthcare;1.0;Low;2.0;Category 6;1;30-34;Young Adult or Middle Aged
5821;5821;465725;Male;No;29;Yes;Doctor;0.0;Low;2.0;Category 3;2;25-29;Young Adult
5822;5822;461150;Female;No;20;No;Marketing;0.0;High;2.0;Category 3;1;20-24;Young Adult
5823;5823;466022;Female;Yes;67;No;Engineer;1.0;High;3.0;Category 7;3;65-69;Old
5824;5824;462086;Male;No;41;Yes;Doctor;4.0;Low;2.0;Category 6;2;40-44;Middle Aged
5825;5825;459627;Male;No;40;Yes;Artist;14.0;Low;2.0;Category 2;2;40-44;Middle Aged
5826;5826;462524;Female;Yes;40;Yes;Doctor;1.0;Low;2.0;Category 6;3;40-44;Middle Aged
5827;5827;462764;Male;No;18;No;Healthcare;1.0;Low;4.0;Category 6;1;15-19;Youth or Young Adult
5828;5828;462907;Male;No;29;No;Healthcare;2.0;Low;5.0;Category 6;1;25-29;Young Adult
5829;5829;464766;Female;Yes;51;No;Engineer;7.0;Average;5.0;Category 4;3;50-54;Middle Aged
5830;5830;467608;Male;No;32;Yes;Engineer;6.0;Low;1.0;Category 6;2;30-34;Young Adult or Middle Aged
5831;5831;467763;Female;No;48;Yes;Artist;1.0;Low;1.0;Category 2;2;45-49;Middle Aged
5832;5832;467972;Male;No;22;No;Artist;1.0;Low;3.0;Category 6;1;20-24;Young Adult
5833;5833;459484;Female;Yes;35;Yes;Entertainment;1.0;Average;2.0;Category 6;3;35-39;Middle Aged
5834;5834;459622;Female;No;51;Yes;Artist;2.0;Low;1.0;Category 6;2;50-54;Middle Aged
5835;5835;462023;Female;Yes;46;No;Engineer;8.0;Low;1.0;Category 6;3;45-49;Middle Aged
5836;5836;461484;Female;No;27;Yes;Healthcare;1.0;Low;5.0;Category 6;2;25-29;Young Adult
5837;5837;459020;Female;Yes;56;Yes;Artist;0.0;Average;4.0;Category 6;3;55-59;Middle Aged
5838;5838;466028;Male;Yes;50;Yes;Artist;4.0;Average;4.0;Category 3;3;50-54;Middle Aged
5839;5839;460362;Male;Yes;59;Yes;Healthcare;0.0;Low;3.0;Category 4;3;55-59;Middle Aged
5840;5840;464171;Female;Yes;61;Yes;Artist;0.0;Low;1.0;Category 6;3;60-64;Old
5841;5841;465144;Male;No;32;Yes;Doctor;9.0;Low;1.0;Category 6;2;30-34;Young Adult or Middle Aged
5842;5842;461861;Female;No;26;Yes;Healthcare;1.0;Low;5.0;Category 4;2;25-29;Young Adult
5843;5843;467843;Female;No;23;No;Healthcare;1.0;Low;4.0;Category 6;1;20-24;Young Adult
5844;5844;459017;Male;Yes;50;Yes;Executive;1.0;High;6.0;Category 6;3;50-54;Middle Aged
5845;5845;463606;Male;No;22;No;Marketing;0.0;Low;4.0;Category 2;1;20-24;Young Adult
5846;5846;467871;Female;No;29;No;Marketing;4.0;Low;3.0;Category 6;1;25-29;Young Adult
5847;5847;461730;Male;Yes;46;Yes;Artist;1.0;Low;3.0;Category 6;3;45-49;Middle Aged
5848;5848;467514;Male;No;43;Yes;Artist;1.0;Low;4.0;Category 6;2;40-44;Middle Aged
5849;5849;460529;Male;No;33;No;Artist;1.0;Low;2.0;Category 3;1;30-34;Young Adult or Middle Aged
5850;5850;463169;Female;Yes;85;Yes;Lawyer;0.0;Low;1.0;Category 3;3;80+;Old
5851;5851;460646;Male;Yes;57;Yes;Entertainment;1.0;Low;2.0;Category 3;3;55-59;Middle Aged
5852;5852;460102;Male;Yes;43;Yes;Artist;9.0;High;2.0;Category 4;3;40-44;Middle Aged
5853;5853;460490;Female;No;18;No;Healthcare;0.0;Low;4.0;Category 3;1;15-19;Youth or Young Adult
5854;5854;459511;Male;Yes;87;No;Artist;1.0;Low;1.0;Category 6;3;80+;Old
5855;5855;466601;Male;Yes;40;Yes;Artist;1.0;Average;2.0;Category 4;3;40-44;Middle Aged
5856;5856;467616;Male;Yes;25;Yes;Entertainment;1.0;Low;2.0;Category 6;3;25-29;Young Adult
5857;5857;459659;Female;No;18;No;Healthcare;1.0;Low;3.0;Category 6;1;15-19;Youth or Young Adult
5858;5858;459811;Female;Yes;48;Yes;Artist;1.0;High;3.0;Category 6;3;45-49;Middle Aged
5859;5859;460087;Female;Yes;56;Yes;Entertainment;0.0;Average;2.0;Category 6;3;55-59;Middle Aged
5860;5860;466723;Female;No;32;No;Entertainment;1.0;Low;3.0;Category 6;1;30-34;Young Adult or Middle Aged
5861;5861;461580;Female;No;38;Yes;Artist;7.0;Low;7.0;Category 2;2;35-39;Middle Aged
5862;5862;465026;Female;No;31;No;Doctor;1.0;Low;2.0;Category 6;1;30-34;Young Adult or Middle Aged
5863;5863;465825;Female;Yes;36;No;Executive;9.0;Average;5.0;Category 4;3;35-39;Middle Aged
5864;5864;467844;Male;No;37;Yes;Healthcare;0.0;Low;2.0;Category 6;2;35-39;Middle Aged
5865;5865;463348;Female;Yes;40;Yes;Doctor;1.0;Low;2.0;Category 6;3;40-44;Middle Aged
5866;5866;466314;Male;No;18;No;Healthcare;5.0;Low;4.0;Category 4;1;15-19;Youth or Young Adult
5867;5867;462518;Female;No;26;No;Healthcare;0.0;Low;6.0;Category 5;1;25-29;Young Adult
5868;5868;459601;Female;No;23;No;Healthcare;1.0;Low;2.0;Category 7;1;20-24;Young Adult
5869;5869;461806;Male;No;27;Yes;Healthcare;9.0;Low;2.0;Category 6;2;25-29;Young Adult
5870;5870;459584;Female;No;20;No;Healthcare;1.0;Low;3.0;Category 6;1;20-24;Young Adult
5871;5871;463133;Male;Yes;47;No;Artist;1.0;Average;4.0;Category 6;3;45-49;Middle Aged
5872;5872;459856;Male;Yes;50;No;Entertainment;1.0;Average;3.0;Category 6;3;50-54;Middle Aged
5873;5873;460986;Male;No;37;Yes;Doctor;0.0;Low;3.0;Category 6;2;35-39;Middle Aged
5874;5874;465360;Female;Yes;49;Yes;Artist;1.0;Average;2.0;Category 6;3;45-49;Middle Aged
5875;5875;466869;Male;Yes;29;Yes;Healthcare;1.0;Low;3.0;Category 3;3;25-29;Young Adult
5876;5876;465884;Male;Yes;37;Yes;Executive;6.0;High;3.0;Category 6;3;35-39;Middle Aged
